Caudal_Ls,Corriente_A,Temperatura_C,Vibracion_mm_s,Lubricacion_pct,Presion_PSI,Estado
54.26,68.02,92.05,5.63,88.9,81.94,Alerta
45.24,108.31,103.5,7.3,74.22,14.69,Crítico
53.33,52.3,79.15,4.74,65.24,96.24,Alerta
57.76,43.04,90.89,3.4,69.32,93.97,Alerta
23.22,104.05,77.0,8.73,59.73,36.24,Crítico
86.14,57.63,65.99,1.11,96.05,68.55,Alerta
66.07,72.56,56.13,5.8,69.98,86.5,Alerta
81.15,43.28,74.6,1.2,97.1,41.48,Normal
57.14,73.36,74.13,4.36,71.33,87.49,Alerta
89.14,41.9,61.07,2.37,90.28,61.64,Normal
58.36,67.95,92.49,4.31,69.45,99.0,Alerta
86.17,60.95,55.68,2.39,86.82,52.97,Normal
82.31,42.33,62.54,1.37,94.37,42.25,Normal
42.42,94.14,111.55,10.6,38.33,129.87,Alerta
96.54,43.61,56.78,2.68,96.94,61.39,Normal
26.43,86.14,112.8,10.34,56.43,26.49,Crítico
55.63,75.15,81.99,3.36,72.64,97.41,Alerta
26.9,108.64,100.08,7.74,35.18,102.93,Crítico
66.55,67.77,85.07,3.29,72.06,96.65,Crítico
87.48,58.18,63.84,2.64,96.16,67.63,Normal
50.82,78.91,89.62,3.61,81.4,91.68,Alerta
25.13,103.98,97.04,10.74,54.07,30.22,Crítico
57.48,66.24,80.27,5.79,61.46,96.82,Alerta
57.08,75.52,74.19,4.28,60.46,92.42,Alerta
48.33,100.52,109.38,8.57,22.04,129.39,Alerta
21.87,99.2,118.01,8.46,23.35,26.37,Crítico
76.79,58.75,61.31,2.11,95.79,56.93,Normal
70.13,41.21,50.77,1.29,95.16,47.62,Normal
68.97,73.88,71.69,4.55,65.59,83.38,Alerta
78.82,44.5,52.45,2.12,93.98,59.22,Normal
100.54,54.78,59.85,1.02,75.08,43.53,Normal
81.23,41.95,55.26,2.46,96.06,72.97,Normal
91.1,44.05,47.84,1.44,68.28,50.55,Normal
90.81,46.5,55.88,1.88,89.03,50.08,Normal
103.1,44.28,53.06,1.93,75.68,66.38,Normal
65.73,42.49,90.5,5.36,69.15,97.4,Alerta
100.77,63.31,50.54,1.11,89.88,43.15,Normal
75.53,53.3,50.09,4.71,95.26,75.89,Normal
65.14,69.76,81.88,2.9,71.26,99.17,Alerta
72.73,51.41,88.98,1.59,80.04,76.66,Normal
90.99,48.05,51.0,2.27,99.3,61.14,Normal
88.38,42.82,45.21,4.11,83.92,53.25,Alerta
99.06,43.73,59.01,1.46,96.58,61.36,Alerta
98.48,64.06,48.45,2.79,87.43,45.33,Normal
90.84,52.36,55.87,2.52,80.93,78.42,Normal
60.07,76.26,79.46,4.66,64.57,81.52,Alerta
99.21,60.24,65.33,1.49,77.28,72.06,Normal
30.26,85.38,118.98,10.64,22.34,100.91,Crítico
108.01,99.96,96.17,7.47,21.96,10.92,Crítico
92.22,59.88,46.35,1.17,80.15,44.07,Normal
74.79,42.49,60.6,2.64,95.8,62.44,Alerta
51.28,70.47,73.86,5.25,69.0,98.62,Alerta
26.55,99.16,102.96,7.46,50.96,13.19,Crítico
81.55,52.1,67.29,2.2,98.16,42.3,Normal
20.99,97.38,111.16,10.28,94.06,31.19,Crítico
57.48,68.16,94.32,5.91,71.72,94.29,Alerta
25.62,109.83,98.55,7.62,59.21,30.12,Crítico
67.93,79.64,91.41,5.46,67.54,87.25,Alerta
77.06,58.55,52.86,2.76,75.25,66.44,Normal
51.89,58.81,92.14,3.64,69.93,86.3,Alerta
28.97,101.09,119.47,9.51,57.56,116.55,Crítico
79.47,48.09,51.34,2.37,79.38,56.9,Normal
85.22,48.64,53.42,2.06,86.93,40.29,Normal
56.86,70.63,72.21,3.0,71.62,97.08,Alerta
68.91,68.62,86.78,5.18,68.8,98.95,Alerta
50.61,71.61,83.88,3.16,62.89,81.97,Alerta
48.57,80.12,105.81,5.2,28.24,30.69,Crítico
63.93,68.41,74.37,4.63,65.03,92.67,Crítico
103.9,62.9,53.32,1.16,89.04,43.63,Normal
106.25,60.78,51.06,2.6,86.93,76.44,Normal
62.91,66.32,89.6,5.4,71.41,83.15,Alerta
71.63,45.09,57.45,2.05,86.41,78.27,Normal
79.68,53.05,68.7,1.65,80.78,76.7,Normal
64.88,73.63,86.29,1.01,61.48,97.24,Alerta
38.38,103.95,114.9,9.33,75.8,100.8,Crítico
57.55,70.64,86.3,4.04,64.48,97.98,Alerta
65.27,67.11,85.28,5.37,62.62,44.54,Alerta
84.01,81.06,101.99,7.41,51.05,114.4,Crítico
90.42,49.64,48.0,2.17,75.26,74.86,Normal
36.25,109.6,95.91,10.76,27.27,37.69,Alerta
40.86,87.58,97.39,1.84,50.85,106.42,Crítico
50.08,78.07,79.93,5.74,63.42,95.46,Alerta
57.81,77.84,78.77,4.72,71.06,91.21,Alerta
29.24,109.35,107.21,10.15,45.79,13.0,Crítico
63.31,69.78,93.43,5.78,70.71,87.34,Alerta
39.54,88.15,107.76,6.34,36.7,114.6,Crítico
72.83,63.69,69.4,2.63,80.52,55.23,Normal
64.09,79.11,76.59,5.75,72.58,91.01,Alerta
86.5,50.3,66.06,2.48,86.05,70.42,Alerta
74.97,42.33,45.28,1.65,95.12,52.46,Normal
93.86,62.77,60.09,2.18,80.44,50.24,Normal
52.82,79.0,85.92,5.79,68.62,98.43,Alerta
95.46,58.11,61.61,1.9,61.74,66.81,Normal
87.97,93.42,98.2,6.14,26.32,106.22,Crítico
105.02,63.47,54.53,1.52,75.84,79.81,Normal
108.06,61.68,62.58,1.84,90.71,44.91,Normal
32.19,82.11,105.67,9.05,24.06,71.01,Crítico
87.04,48.32,50.01,1.0,96.11,76.24,Alerta
25.57,104.95,92.3,10.33,27.09,128.46,Crítico
34.74,84.59,107.32,10.28,56.09,30.8,Crítico
71.82,58.17,60.77,2.1,77.59,72.24,Alerta
84.03,50.8,53.56,2.12,84.88,63.14,Alerta
94.2,59.7,55.7,2.52,99.46,77.75,Normal
61.71,72.06,72.39,5.99,62.55,95.59,Alerta
107.37,57.24,67.97,2.29,97.1,40.55,Normal
52.08,68.83,94.74,3.97,64.71,49.02,Alerta
27.25,96.49,113.36,9.8,58.05,138.48,Crítico
78.72,64.27,50.43,1.88,88.84,50.2,Normal
75.57,44.79,66.19,1.21,75.94,64.29,Alerta
53.68,73.75,56.84,4.77,73.1,91.23,Alerta
44.81,98.35,107.11,10.43,51.98,17.91,Alerta
85.31,57.38,66.1,2.4,89.46,49.14,Normal
42.72,96.67,117.11,9.26,32.17,17.75,Crítico
89.1,49.53,89.98,1.42,78.71,62.72,Normal
57.35,68.68,86.84,5.71,61.58,91.7,Alerta
65.76,79.49,94.49,3.63,73.32,85.55,Alerta
68.22,75.21,75.42,5.91,70.26,91.11,Crítico
73.34,43.14,69.84,1.65,98.05,79.73,Normal
93.93,42.75,47.06,2.44,84.12,42.96,Normal
64.6,79.86,74.43,5.51,72.39,87.35,Alerta
109.39,44.16,61.11,1.2,86.27,67.49,Normal
86.11,50.73,47.36,2.49,81.33,42.39,Normal
45.96,80.43,117.06,6.62,38.04,117.71,Crítico
50.91,75.53,76.12,4.67,61.78,93.04,Normal
68.88,66.44,75.34,3.71,64.67,83.17,Alerta
55.0,78.28,87.18,2.91,67.36,90.55,Alerta
20.58,92.74,113.32,10.15,40.11,27.8,Crítico
100.49,56.27,63.15,1.59,81.42,76.9,Normal
76.01,60.65,74.23,2.05,91.73,68.12,Normal
72.61,46.03,56.22,2.68,62.12,76.97,Normal
76.84,62.87,51.18,1.01,86.95,46.27,Alerta
89.96,46.34,64.81,1.85,86.78,51.52,Normal
39.87,65.66,96.26,8.44,50.3,112.82,Crítico
96.35,63.69,66.98,1.56,91.82,50.27,Normal
65.41,79.71,84.43,5.83,60.48,97.51,Alerta
25.48,81.23,97.42,3.41,42.99,37.72,Crítico
58.63,78.91,75.29,5.86,66.39,89.92,Alerta
43.59,85.62,100.57,11.65,31.22,20.42,Crítico
65.87,77.36,93.16,5.53,68.66,99.42,Alerta
82.47,53.77,50.8,1.26,82.84,42.19,Normal
67.7,47.57,45.13,2.16,94.64,61.5,Alerta
39.99,108.18,107.73,11.92,29.26,19.0,Crítico
65.58,70.2,81.68,5.93,66.43,50.56,Alerta
104.83,63.35,50.31,2.31,93.22,51.8,Normal
61.19,58.92,53.88,1.28,96.01,59.0,Normal
71.57,49.64,68.14,2.74,75.49,43.88,Normal
61.89,68.09,86.78,2.93,67.69,89.41,Alerta
101.01,41.39,63.73,1.12,87.97,44.72,Normal
79.11,60.45,62.64,2.4,89.06,73.71,Alerta
85.91,61.84,58.08,2.3,92.85,41.69,Normal
24.36,101.88,113.22,11.5,56.41,26.67,Crítico
74.68,57.9,65.94,1.51,75.19,64.83,Normal
67.92,70.13,87.5,3.49,62.98,92.5,Alerta
105.3,54.3,64.0,1.5,95.31,73.23,Normal
102.14,55.81,49.85,2.18,80.77,56.84,Normal
90.69,59.08,65.66,2.19,75.0,46.22,Normal
93.33,62.49,58.05,1.53,87.22,56.45,Normal
105.65,57.54,48.31,5.0,76.3,52.74,Normal
86.17,63.63,56.59,2.45,84.95,66.46,Normal
62.4,70.61,78.08,3.26,69.28,83.2,Normal
52.25,79.55,88.12,3.45,68.39,93.86,Alerta
84.03,52.32,53.66,2.37,88.77,48.78,Normal
103.44,53.29,62.8,2.23,78.3,65.59,Normal
78.16,54.27,91.7,1.35,90.7,43.26,Normal
53.04,79.06,77.16,3.69,73.02,89.66,Alerta
63.69,66.96,80.58,5.72,72.33,88.12,Crítico
103.56,64.65,63.94,1.1,88.97,75.24,Normal
100.32,41.28,66.31,1.82,86.03,64.87,Alerta
67.23,69.03,84.7,5.26,64.49,98.33,Alerta
98.22,47.16,68.96,2.4,98.47,57.64,Normal
25.35,98.95,102.31,9.82,42.62,123.41,Crítico
52.69,72.35,92.44,3.09,71.91,83.15,Alerta
76.45,61.63,45.89,2.34,95.77,59.0,Normal
37.69,90.72,113.09,1.64,55.46,11.5,Crítico
89.25,64.86,49.12,2.03,99.6,71.18,Normal
54.52,76.24,77.46,3.06,66.53,84.01,Alerta
104.76,50.76,84.58,1.04,77.6,77.36,Normal
70.52,54.5,49.77,2.05,99.62,60.54,Normal
24.79,86.56,117.22,11.96,35.02,15.65,Crítico
56.22,50.8,66.58,1.78,87.76,47.46,Normal
94.78,45.26,47.46,2.32,86.52,50.86,Normal
54.19,73.49,73.4,3.37,69.98,97.92,Alerta
31.76,107.28,102.71,7.93,49.47,111.46,Crítico
92.63,54.64,49.48,1.2,81.91,46.17,Normal
93.27,48.4,50.1,1.81,93.75,99.36,Alerta
97.6,47.4,68.01,2.53,89.8,53.63,Normal
56.15,73.88,92.24,3.58,61.94,82.54,Alerta
60.11,67.52,77.0,4.63,68.41,88.51,Normal
77.31,50.2,48.7,2.14,87.39,78.47,Normal
107.56,53.39,61.37,2.12,88.95,62.9,Normal
91.61,63.32,67.01,1.53,89.46,51.64,Normal
28.52,86.91,103.05,6.94,45.02,104.45,Alerta
74.32,41.0,69.13,1.05,79.82,74.22,Normal
59.96,67.48,73.25,3.77,67.98,99.74,Alerta
97.58,55.39,55.59,2.21,78.34,43.51,Normal
57.57,74.36,90.33,3.32,70.12,82.91,Crítico
75.97,55.75,64.76,2.37,99.51,61.08,Normal
59.19,70.24,90.9,4.41,60.53,96.21,Alerta
107.66,44.01,60.77,2.29,89.59,65.25,Normal
102.15,60.71,47.32,2.34,81.97,53.51,Normal
92.72,51.92,65.21,2.76,90.63,58.71,Normal
82.25,63.57,60.91,2.74,89.61,50.68,Alerta
87.34,102.46,104.01,10.52,28.55,138.6,Crítico
67.13,73.05,91.78,4.32,65.85,86.28,Crítico
58.76,74.77,80.75,3.28,69.89,86.25,Alerta
91.25,44.98,55.4,2.02,97.53,55.81,Normal
108.16,42.67,47.61,5.63,91.02,65.43,Normal
52.97,73.45,76.87,5.61,65.77,97.19,Alerta
41.8,87.9,68.26,11.2,54.47,38.89,Crítico
100.03,40.23,68.53,1.32,99.45,61.53,Normal
75.57,62.75,48.85,2.94,87.65,71.68,Normal
71.03,48.67,48.84,1.32,91.63,74.94,Normal
78.36,41.81,90.71,1.54,76.49,60.55,Normal
105.63,63.48,66.92,1.74,93.19,74.24,Normal
38.05,105.51,96.06,8.78,58.45,118.53,Crítico
79.94,44.29,68.97,2.3,92.77,67.28,Alerta
76.51,48.9,49.7,1.39,84.07,54.13,Normal
106.66,58.12,61.75,1.63,99.08,76.48,Normal
68.81,76.32,77.45,3.72,63.38,82.78,Normal
30.75,92.01,75.2,10.04,34.79,26.95,Crítico
61.82,66.78,76.19,5.9,73.17,93.59,Crítico
27.86,99.33,105.03,9.67,39.68,20.64,Crítico
39.7,108.08,107.87,9.94,37.8,19.21,Crítico
54.25,70.15,83.07,5.83,70.69,87.81,Alerta
20.59,96.95,96.58,10.98,52.07,14.08,Crítico
58.19,71.08,80.3,5.28,62.47,86.24,Alerta
81.14,47.89,50.21,2.74,82.89,64.36,Normal
45.94,104.17,113.73,10.27,38.88,131.48,Crítico
25.05,90.86,105.39,7.8,46.29,21.26,Crítico
65.22,76.27,88.19,3.4,71.13,91.3,Alerta
53.94,75.24,75.35,2.15,72.33,89.12,Alerta
21.0,94.38,112.9,7.29,44.94,37.26,Crítico
63.43,71.71,94.15,5.73,65.93,82.03,Alerta
105.44,57.51,54.21,1.65,96.74,55.44,Alerta
66.12,68.94,87.9,5.97,70.58,88.8,Alerta
86.44,41.32,65.54,1.96,83.05,69.37,Alerta
93.12,54.77,66.78,1.7,95.54,62.52,Normal
80.74,43.92,48.23,1.83,98.18,68.41,Normal
83.64,49.7,61.98,1.21,96.99,73.74,Normal
76.08,62.7,46.92,1.72,99.36,56.18,Normal
91.98,47.37,47.25,1.14,96.52,61.9,Normal
93.72,62.25,49.98,2.71,98.08,42.96,Normal
55.06,76.61,76.29,4.88,72.97,95.53,Alerta
43.54,98.9,111.04,8.63,75.38,128.99,Alerta
102.25,53.76,48.36,2.8,85.93,54.87,Normal
81.57,43.82,46.15,1.19,85.4,75.98,Normal
36.1,84.9,111.06,9.42,91.86,135.83,Crítico
77.67,53.34,54.63,1.73,98.91,77.48,Normal
51.08,74.73,86.1,4.57,67.63,98.38,Alerta
96.78,58.21,64.64,1.6,82.89,60.03,Normal
61.22,77.12,83.78,4.84,64.43,93.08,Alerta
22.43,104.1,96.22,6.82,77.34,124.92,Crítico
91.25,60.79,66.0,4.94,85.77,69.98,Normal
106.37,52.1,50.28,2.63,83.14,60.29,Normal
100.4,49.5,53.55,2.4,90.47,58.84,Normal
65.4,66.43,80.39,5.93,67.33,86.42,Alerta
56.26,79.05,74.65,3.78,67.58,83.97,Alerta
75.23,50.16,49.52,2.5,76.12,52.22,Normal
74.93,43.72,46.92,1.23,77.05,71.06,Normal
21.68,87.7,96.16,1.66,37.16,15.58,Crítico
90.32,78.22,77.54,5.72,69.51,88.22,Alerta
53.47,77.22,75.27,5.12,63.72,90.74,Alerta
46.39,84.07,100.12,11.16,21.77,59.18,Crítico
85.66,55.38,51.12,2.72,93.75,72.38,Normal
35.54,97.75,112.68,2.99,37.76,36.3,Crítico
60.62,78.53,75.26,5.78,72.13,86.39,Alerta
56.78,74.1,74.1,5.48,64.24,91.86,Alerta
54.23,68.38,73.8,1.05,68.01,98.43,Alerta
104.0,52.26,63.74,1.92,64.65,69.94,Alerta
53.28,69.81,84.44,4.59,61.46,99.05,Alerta
23.79,97.62,92.39,7.44,40.77,128.72,Crítico
93.33,40.29,45.87,1.34,80.26,76.63,Normal
73.48,53.29,65.89,2.6,83.46,49.45,Normal
104.58,47.72,51.56,1.67,77.69,55.57,Normal
101.34,59.31,51.34,1.11,87.3,48.18,Alerta
103.38,58.84,63.7,2.44,79.52,57.22,Normal
67.49,50.6,51.52,1.42,75.27,49.61,Normal
104.87,70.21,50.8,2.73,83.97,52.77,Normal
84.2,60.18,65.14,2.73,76.88,69.49,Normal
61.51,70.99,90.74,4.14,64.21,86.48,Alerta
66.59,75.71,78.14,4.99,61.56,95.2,Alerta
93.98,55.82,59.46,1.92,80.92,47.63,Normal
65.55,68.7,77.01,4.87,70.77,86.21,Crítico
70.17,56.77,65.0,1.1,82.48,53.97,Normal
61.54,70.45,80.29,5.36,64.21,88.55,Alerta
29.74,95.45,105.38,5.24,46.42,112.11,Crítico
78.45,45.09,59.83,1.03,85.23,78.48,Alerta
59.14,73.57,78.38,5.89,63.99,81.07,Alerta
106.0,63.88,66.21,2.13,84.53,67.48,Normal
107.68,47.83,62.92,2.11,96.22,62.51,Normal
58.03,66.1,60.65,5.57,64.1,93.61,Alerta
83.76,53.91,64.21,2.35,90.23,51.17,Alerta
30.8,86.52,96.2,7.3,27.76,15.72,Alerta
97.64,49.55,47.81,2.19,95.45,41.22,Normal
22.6,83.51,104.6,8.78,92.87,17.57,Crítico
89.47,63.02,64.98,1.93,81.4,95.92,Normal
96.5,55.06,60.48,2.05,96.45,46.24,Normal
27.31,100.91,118.24,11.69,91.98,124.76,Crítico
106.26,64.64,56.28,1.17,85.08,80.93,Normal
63.52,68.14,80.04,3.69,69.52,99.23,Alerta
65.01,57.39,67.21,1.03,86.71,46.0,Normal
66.6,78.4,89.76,3.26,73.83,85.81,Alerta
91.96,44.89,62.11,2.55,85.55,70.12,Normal
98.08,52.41,57.74,2.65,98.79,59.17,Normal
81.01,64.05,69.39,3.22,95.11,56.72,Normal
50.56,78.07,90.85,3.46,65.81,93.65,Alerta
97.45,76.7,85.01,5.02,66.37,87.29,Alerta
59.26,41.05,83.55,4.06,71.62,98.07,Alerta
55.16,74.08,87.06,3.75,71.17,96.52,Normal
48.36,98.99,95.39,9.45,45.14,31.08,Crítico
58.99,66.25,78.04,3.31,65.14,81.97,Alerta
84.7,45.83,57.23,2.39,86.55,52.36,Alerta
52.11,45.11,72.13,2.94,64.86,92.22,Alerta
54.89,67.99,72.01,4.79,70.1,97.1,Alerta
61.08,66.65,78.1,4.05,94.32,99.3,Alerta
25.37,89.58,117.38,11.79,48.71,38.31,Crítico
23.16,52.58,115.17,7.43,54.87,132.93,Alerta
58.76,105.99,101.4,6.68,47.91,106.87,Crítico
74.07,55.46,59.72,2.25,99.17,79.04,Normal
86.44,63.72,69.25,1.72,80.12,71.73,Normal
75.88,70.37,46.32,1.9,84.07,77.85,Alerta
85.19,57.75,93.56,2.7,86.92,41.45,Normal
29.24,89.59,107.92,6.47,48.73,135.32,Alerta
108.3,51.08,53.9,2.03,75.48,48.34,Normal
109.3,40.84,64.3,2.46,78.78,72.61,Normal
23.96,99.08,107.71,9.7,42.56,23.14,Alerta
74.39,41.37,55.5,2.09,94.28,45.67,Normal
22.5,109.84,111.75,8.2,50.71,34.8,Crítico
103.59,63.84,52.74,2.33,80.98,95.36,Alerta
84.89,62.87,45.31,2.63,85.42,49.22,Normal
56.41,74.69,78.66,4.61,71.53,88.25,Alerta
31.01,104.2,101.62,10.94,79.54,139.35,Crítico
96.96,51.77,65.86,1.53,75.12,59.91,Normal
41.64,89.68,116.31,11.57,51.37,34.04,Alerta
84.24,50.7,61.89,1.65,89.24,40.61,Normal
104.94,46.85,68.31,1.33,90.89,50.86,Normal
48.41,108.81,103.1,7.37,48.29,36.11,Alerta
103.57,57.57,61.83,2.05,80.75,65.79,Alerta
54.04,66.63,92.82,4.85,65.74,56.99,Alerta
104.3,55.85,56.47,1.71,79.56,62.48,Normal
108.0,60.67,64.63,2.0,93.09,56.56,Alerta
97.73,46.12,53.71,1.63,90.79,40.76,Normal
63.06,79.65,91.33,3.3,66.11,81.62,Alerta
74.75,67.26,80.22,5.04,67.68,82.79,Alerta
102.06,58.04,49.82,1.52,98.01,56.34,Normal
106.0,49.19,65.81,1.04,76.27,43.58,Normal
42.37,101.52,93.12,8.73,32.28,36.89,Crítico
85.38,52.79,69.82,2.58,76.16,60.13,Normal
87.41,44.24,49.75,3.17,88.57,64.05,Normal
57.44,58.7,78.43,4.47,60.03,95.47,Alerta
79.52,62.89,54.39,2.1,99.93,71.74,Normal
65.42,74.99,86.87,3.68,65.36,90.7,Alerta
74.83,40.99,55.09,1.48,84.82,69.09,Normal
101.19,41.64,59.08,2.67,90.84,53.69,Normal
70.45,53.92,64.23,1.74,96.88,53.96,Normal
62.67,67.65,75.56,5.32,67.56,97.72,Alerta
42.71,108.76,110.29,9.67,24.2,31.73,Crítico
108.67,61.61,64.68,1.47,80.84,61.63,Normal
35.06,92.24,107.68,10.42,36.82,102.41,Crítico
88.33,63.37,58.3,2.72,89.74,41.95,Normal
106.78,51.39,61.42,1.42,93.39,68.74,Normal
63.65,79.55,91.67,4.92,60.07,84.09,Alerta
101.2,47.07,50.85,1.98,98.83,71.9,Normal
106.05,64.68,66.22,2.47,82.95,77.39,Normal
52.29,78.39,88.93,4.96,63.03,93.37,Crítico
20.13,92.6,49.31,11.69,59.46,15.18,Crítico
89.71,45.44,56.48,1.86,90.57,41.42,Normal
37.82,43.15,115.39,9.81,46.11,113.87,Crítico
27.45,94.67,117.75,6.33,31.28,17.56,Crítico
50.4,79.45,78.18,5.25,67.71,92.03,Alerta
74.86,41.89,66.62,1.67,83.29,77.86,Normal
62.93,79.21,53.79,5.48,63.03,95.86,Alerta
64.92,78.43,81.69,4.07,63.79,83.75,Alerta
49.64,109.11,117.9,9.42,25.76,10.23,Crítico
103.15,69.43,76.88,5.08,64.9,91.74,Alerta
61.46,55.54,77.88,4.4,65.15,88.62,Alerta
83.26,54.88,53.32,1.33,76.89,56.84,Alerta
90.98,40.19,47.7,2.06,85.72,76.04,Normal
81.49,48.92,60.41,2.55,96.55,44.82,Normal
106.0,40.18,68.23,2.22,79.58,55.22,Normal
50.41,71.48,94.76,2.98,64.34,92.4,Alerta
104.73,54.88,57.11,1.17,87.41,78.33,Alerta
94.73,60.67,51.56,1.52,81.91,73.0,Normal
95.51,67.43,50.58,1.91,78.06,73.91,Normal
26.32,92.17,112.61,8.5,25.08,72.54,Crítico
68.56,77.73,73.34,4.57,70.19,91.23,Alerta
55.18,79.12,84.17,3.54,60.75,81.58,Alerta
99.31,51.83,81.01,1.95,94.62,58.21,Normal
90.51,46.87,53.61,3.07,87.22,78.16,Normal
80.88,48.77,58.22,2.61,90.75,60.33,Normal
107.38,46.86,57.05,2.29,70.74,79.71,Normal
26.02,107.01,100.55,9.1,35.58,29.9,Crítico
96.35,64.06,68.72,1.4,88.79,71.26,Normal
67.55,76.25,79.55,3.19,73.9,90.7,Alerta
71.61,49.25,46.22,2.77,77.9,61.3,Alerta
56.09,76.48,80.9,5.79,72.13,98.86,Alerta
71.95,46.65,61.13,1.91,98.46,49.15,Normal
92.39,56.78,51.85,2.11,85.42,73.34,Normal
87.68,41.12,50.24,2.59,86.44,41.18,Normal
86.47,46.17,55.93,2.68,98.01,56.68,Normal
54.16,77.88,84.25,3.65,67.06,96.98,Alerta
95.25,54.95,91.31,2.61,99.76,59.9,Normal
103.43,50.0,73.18,2.38,92.71,59.98,Normal
78.33,62.1,47.17,1.25,96.08,79.47,Normal
67.95,73.02,91.17,5.41,70.76,84.88,Alerta
52.88,73.0,81.89,2.91,73.01,82.85,Normal
54.66,70.13,77.59,3.4,64.4,92.98,Crítico
79.72,104.52,96.69,11.28,28.86,33.4,Crítico
76.43,44.52,60.73,1.16,79.8,65.53,Normal
98.31,62.3,50.33,1.22,75.17,73.12,Normal
25.08,100.13,117.86,7.83,23.41,31.59,Alerta
84.77,63.3,67.11,1.77,83.4,59.87,Normal
54.38,46.83,89.85,3.52,65.97,86.57,Alerta
64.12,78.7,87.57,3.21,73.46,97.39,Alerta
102.56,64.04,48.18,2.42,92.84,64.08,Normal
93.31,45.8,52.98,1.94,89.9,45.2,Normal
98.15,54.27,55.43,1.48,75.84,68.53,Normal
92.03,61.76,64.02,1.61,64.24,46.18,Normal
63.33,69.86,82.55,5.37,69.52,83.05,Alerta
54.14,73.13,92.22,5.98,60.52,88.57,Crítico
24.57,46.23,108.79,9.18,56.65,10.8,Crítico
85.9,43.03,62.57,1.26,86.27,75.79,Normal
60.12,73.03,85.71,4.58,72.11,91.8,Alerta
56.02,74.89,86.8,4.68,71.21,97.97,Alerta
78.42,54.65,56.73,2.4,96.74,54.72,Normal
56.51,74.68,73.71,3.48,73.93,83.73,Alerta
78.08,62.96,63.07,2.14,98.26,58.5,Normal
93.81,62.03,63.35,1.52,99.93,72.75,Alerta
68.23,74.96,85.33,5.77,64.22,83.44,Alerta
81.1,52.58,51.17,2.47,99.36,73.35,Normal
92.72,53.67,68.28,2.43,92.13,76.46,Alerta
26.3,97.29,111.06,3.76,55.41,14.35,Crítico
76.47,61.36,53.09,2.27,82.27,46.77,Normal
65.58,71.81,77.78,4.28,61.11,90.05,Alerta
95.69,57.45,56.65,1.11,87.08,50.59,Normal
90.13,58.33,59.46,1.02,82.07,67.16,Alerta
56.74,66.17,88.36,5.92,61.61,97.34,Alerta
90.0,63.35,57.23,1.97,85.73,58.59,Normal
97.06,63.69,56.27,1.3,94.18,43.41,Normal
53.6,75.38,84.73,4.71,60.47,99.44,Alerta
85.73,44.96,51.97,1.92,82.55,49.68,Normal
84.02,63.27,46.16,1.48,90.26,53.19,Normal
93.78,58.49,67.36,5.1,79.6,50.78,Normal
87.63,50.67,49.82,2.29,92.1,50.42,Normal
105.4,51.9,62.03,2.3,91.03,67.24,Normal
65.98,79.19,76.27,5.97,69.8,95.71,Alerta
78.16,50.57,65.47,2.7,92.82,69.38,Normal
81.89,63.69,58.76,1.95,88.14,72.15,Normal
93.2,57.56,66.92,2.59,78.77,42.3,Normal
96.91,43.17,49.29,2.24,63.48,40.26,Normal
104.59,49.95,50.48,1.6,97.34,42.54,Normal
61.06,76.44,81.92,5.16,70.31,49.86,Alerta
56.14,69.7,75.76,5.64,61.2,93.03,Normal
70.19,51.15,46.38,2.07,76.35,59.78,Normal
53.73,42.29,79.25,3.32,63.23,81.97,Alerta
89.51,56.04,68.25,1.94,90.38,79.56,Normal
57.19,73.87,87.45,4.3,70.81,82.14,Alerta
94.93,42.65,58.92,1.85,81.59,79.05,Alerta
90.63,48.99,46.17,2.39,99.13,51.33,Normal
20.83,106.63,111.77,8.85,92.24,131.78,Crítico
83.32,42.55,47.8,2.03,94.83,43.15,Normal
88.1,51.86,48.04,1.54,88.41,67.05,Normal
78.82,47.99,47.59,1.6,96.73,73.63,Normal
46.93,91.25,101.02,6.63,53.42,39.48,Crítico
97.02,60.33,81.88,2.53,84.68,41.66,Alerta
60.57,66.89,86.23,5.14,74.02,92.77,Alerta
47.28,109.4,108.06,11.48,29.63,89.94,Crítico
98.35,61.47,65.37,1.59,93.03,69.22,Normal
74.11,51.61,67.01,1.34,93.17,59.51,Normal
23.29,106.25,96.82,9.82,52.97,122.36,Alerta
72.7,48.66,60.86,2.33,77.24,59.23,Normal
91.94,43.27,62.04,1.43,90.52,69.48,Normal
64.23,75.14,73.7,4.65,60.77,89.85,Alerta
59.14,68.29,89.9,4.25,68.23,97.77,Alerta
55.05,66.82,74.47,5.52,72.13,83.88,Alerta
83.74,47.83,81.75,2.67,91.11,44.95,Normal
88.34,50.39,56.65,2.76,77.29,61.1,Normal
94.97,57.17,45.38,3.75,86.77,47.25,Normal
57.31,66.78,91.52,3.2,68.35,93.19,Alerta
87.2,55.1,61.36,2.23,96.71,56.18,Normal
90.82,61.16,61.44,1.74,69.64,68.86,Normal
28.39,84.58,109.8,5.35,29.0,133.49,Crítico
20.12,90.63,107.25,7.15,30.95,35.1,Crítico
54.86,66.41,83.37,4.45,73.27,94.2,Alerta
76.53,59.78,81.19,2.39,75.61,43.89,Normal
100.71,73.35,72.08,3.37,71.33,86.98,Crítico
64.1,77.23,89.66,5.09,96.65,98.55,Alerta
93.7,60.05,69.65,1.2,75.51,42.27,Normal
